X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Seed_mass,CWM.Height,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site1215690,5336,54,7,6.079396044771994,6.079396044771994,6.079396044771994,0.6677380643333702,54,54,29.167605055391682,0.6633918675346904,0.8837439626689894,0.7129886713262611,2.4044456719359397,6.586944873676401,-1.477350052090149,-0.35405829883462137,0.14590890286299332,-0.1319285044739821,-0.05341344405724112,-0.4845583187352283,-0.0669989945114708
site1215890,5337,27,7,4.009947702485422,4.009947702485422,4.009947702485422,0.6677380643333702,27,27,28.813300811266473,0.6633918675346904,0.8594145536213148,0.6671170489565126,2.7404073235563677,8.833899191675757,-0.9930856000284487,-0.2865229593269196,0.19222578715790867,0.05252315948722579,-0.01223786581557865,-0.2583902730877087,-0.13360201512247508
site1216086,5338,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1216286,5339,16,7,2.7091324169144,2.7091324169144,2.7091324169144,0.6677380643333702,16,16,23.860640390765056,0.6633918675346904,0.8402060645122361,0.725592812444996,2.84102966074515,9.439854171377268,-1.0138508588817674,-0.10526077374440507,0.39064209009056283,0.0520095655056948,-0.19370221684964567,-0.2800159242931883,-0.6136959217696812
site1216489,5340,47,7,5.535016245043836,5.535016245043836,5.535016245043836,0.6677380643333702,47,47,25.146932830330595,0.6633918675346904,0.8681844717485869,0.7040504216176932,2.4186446535031183,6.689599753745789,-1.3059381613436238,-0.4523584721730902,0.061953824036641555,-0.007059212781259504,0.0371172907315068,-0.44136972452169876,0.03210177090214253
site1216688,5341,53,7,6.19234123308897,6.19234123308897,6.19234123308897,0.6677380643333702,53,53,34.22183560399859,0.6633918675346904,0.8609965864304464,0.6988612680868976,2.5091978980578062,7.329466798397185,-1.411504342191622,-0.414988395211948,0.08463867062100794,-0.012914424232785314,-0.009964362753580713,-0.48987892177736847,-0.036685601552488026
site1216883,5342,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1217086,5343,2,7,0.5698009817727725,0.5698009817727725,0.5698009817727725,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.6132695381745112,2.602638602801803,0.08613561047022664,0.3454387295016135,1.565008607982934,-1.4161753681351286,-0.9171247604883858,-0.7258657436492157,-1.5650086092054654
site1217288,5344,31,7,4.152570047652943,4.152570047652943,4.152570047652943,0.6677380643333702,31,31,29.407149899692268,0.6633918675346904,0.8879565305577687,0.7324861323868326,2.7761784720293994,8.861582139619566,-0.9075675548802836,-0.0034033276215247607,0.25601100531576265,0.002722976106925369,-0.09238523945587632,0.08738764075306968,-0.1272093624257199
site1217489,5345,51,7,5.821369330733531,5.821369330733531,5.821369330733531,0.6677380643333702,51,51,26.2228078618535,0.6633918675346904,0.8822219150155433,0.6860426056979998,2.4061481125151736,6.56634860013988,-1.3472270576751262,-0.3648031805023027,-0.08846280399148673,0.14407524169057995,0.15571178278542483,-0.37366344720170425,0.09022367633505599
site1217681,5346,2,7,0.589717432550952,0.589717432550952,0.589717432550952,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.6131156609122401,2.6021421354803334,-1.2112201735034127,0.24454441895620305,0.06811514427483331,-0.0655388054084827,-0.4800572560179326,1.3153079986825902,0.1777894418806671
site1217888,5347,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.9093610889542463,3.6456597680125546,-0.30352627732717813,0.5653205034685032,0.4986455647272875,0.26670018482054225,-0.31107589697251226,0.05848657149714432,-0.8802494215529519
site1218091,5348,31,7,4.041125448560159,4.041125448560159,4.041125448560159,0.6677380643333702,31,31,27.34849763029721,0.6633918675346904,0.8661293758427245,0.6845049456521897,2.4569192256400747,6.926589056491188,-1.681241565207961,-0.4306248576833094,0.018632167829989322,-0.04035934055167084,0.09708673961081458,-0.615828207757609,0.04871226365519835
site1218289,5349,6,7,1.4890239804136596,1.4890239804136596,1.4890239804136596,0.6677380643333702,6,6,10.987072443900832,0.6633918675346904,0.8847395004417676,0.8014968127606329,3.285521487382232,11.772620976538443,-0.06698936312081943,-0.17514423380918923,0.16503947631808374,0.5547739724134018,-0.14546847843468938,0.3139768501856134,-0.0027167749792790033
site1218481,5350,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-2.385966701933097,-0.02592622576562944,-0.309534956777349,0.32982477472995464,-0.5949440269536019,0.5540933966158712,0.6851155302166311
site1218678,5351,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1218881,5352,12,7,1.924585204442872,1.924585204442872,1.924585204442872,0.6677380643333702,12,12,16.734954296212784,0.6633918675346904,0.8486827726376377,0.7828550753945348,2.618659919861316,7.4875905558448705,-1.4120686308814359,0.24971977333617223,0.17669585341555621,0.14140396233000893,-0.12789220838303844,-0.10404539264820953,0.0033093750869921928
site1219072,5353,21,7,3.3471798278369316,3.3471798278369316,3.3471798278369316,0.6677380643333702,21,21,33.10679706293927,0.6633918675346904,0.8681416444870838,0.7159743762062938,3.0114710564197034,10.660080858784758,-1.3467816984307894,-0.28112075321665514,0.25259450559224483,-0.1419001337753814,0.04198905931060246,-0.23778728625143522,-0.19261080360171687
site1219468,5354,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1219671,5355,5,7,1.1429640195011452,1.1429640195011452,1.1429640195011452,0.6677380643333702,5,5,7.848066152900973,0.6633918675346904,0.8669869062198954,0.7848568680432779,2.7101152506035158,7.846653658044854,-1.200857615034522,0.3887696196807437,0.501254631235739,0.1424275701317368,-0.17183544298119038,-0.09380023599148146,-0.47949488406634716
site1219869,5356,3,7,0.6443089090632098,0.6443089090632098,0.6443089090632098,0.6677380643333702,3,3,0.3268938001691454,0.6633918675346904,0.9981019675584193,0.7772317400605083,1.1790558951623793,1.4674542147317673,-0.614711091612381,0.987864826480745,-0.13440931590073768,1.3506974312627291,-0.06006364714264452,1.5418170036785308,1.028194087983251
site1220474,5357,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1220672,5358,50,7,5.902182477884571,5.902182477884571,5.902182477884571,0.6677380643333702,50,50,28.340129280067877,0.6633918675346904,0.8716594217299384,0.6906415675337544,2.4468103928375267,6.777903710073909,-1.5687588607700083,-0.410695503015273,0.0017090192200643222,0.057158322172904896,-0.05316888188668896,-0.5034910560736184,0.08786150472551045
site1220869,5359,8,7,1.6958217603062,1.6958217603062,1.6958217603062,0.6677380643333702,8,8,8.342607120230284,0.6633918675346904,0.7796885877339695,0.7274239741644212,2.7578269061458927,8.884027608577014,-0.8260481354456998,-0.06686161143275336,0.07153815099012056,0.4704733395422101,0.11237767844255636,0.26855926799216623,-0.0908194562848328
site1221458,5360,10,7,1.6875037705661136,1.6875037705661136,1.6875037705661136,0.6677380643333702,10,10,8.178207195445953,0.6633918675346904,0.7815715508173592,0.8050178901797016,2.2145336197921908,5.517862798448948,-1.2082677547209835,-0.14752665561714798,0.30207707619397256,-0.39458618213718327,0.16665765568874003,0.18819914097536242,-0.29981301345876477
site1221650,5361,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1221849,5362,6,7,1.2263305146020742,1.2263305146020742,1.2263305146020742,0.6677380643333702,6,6,4.902720288850682,0.6633918675346904,0.8183218373257897,0.7371093154594313,2.3773624381109246,6.381461852759169,-0.327988200046813,-0.058913637387183,0.9177595311211114,-0.38356485534326273,-0.16089488312884642,-0.12704412274387258,-0.7062545949409564
site1222263,5363,61,7,6.669403403901626,6.669403403901626,6.669403403901626,0.6677380643333702,61,61,30.201163378937494,0.6633918675346904,0.8564047243165347,0.7126710952522921,2.4677323190536806,6.999903707906554,-1.2939220754522018,-0.39621992018590485,-0.049153639622816256,0.13907736094347417,0.02516367663479147,-0.3922758736424343,0.06564009553778713
site1222454,5364,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1222649,5365,9,7,1.7681152848850203,1.7681152848850203,1.7681152848850203,0.6677380643333702,9,9,16.255615035822327,0.6633918675346904,0.9033273337275706,0.7719852146854262,2.8569111870673645,8.730026692610215,-0.884454925933111,-0.017015247437191867,0.2983889163393105,-0.23108446757158538,-0.0972695270544773,0.15731081647826095,-0.06247830852113424
site1222853,5366,31,7,4.09668105056155,4.09668105056155,4.09668105056155,0.6677380643333702,31,31,23.122037249375175,0.6633918675346904,0.8772898335371717,0.6822476716901834,2.4744766076102516,6.977642078918141,-1.5204249382202337,-0.4513355441484111,0.05887483676093588,-0.04415423458987692,0.033463320122298995,-0.6345882289809299,0.05814173138451284
site1223055,5367,72,7,7.879714838971895,7.879714838971895,7.879714838971895,0.6677380643333702,72,72,33.23303233153304,0.6633918675346904,0.8667548985565323,0.7201749501695017,2.4678521878907493,6.918987907745359,-1.408862997558512,-0.32021339343007216,0.050907902012410466,0.07183075538354305,-0.08785476991741868,-0.3450899490836865,-0.0061375341662354005
site1223246,5368,4,7,1.010231145939249,1.010231145939249,1.010231145939249,0.6677380643333702,4,4,2.8358374590906488,0.6633918675346904,0.9182173819181845,0.7072667910308278,2.193951565365156,4.954872394773857,-1.0543257867966145,0.43271566674925493,0.16679777221522377,0.21881036533722342,0.8671994223283299,0.5206963300697162,0.24099707480672586
site1223441,5369,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1223648,5370,16,7,2.546615996652598,2.546615996652598,2.546615996652598,0.6677380643333702,16,16,21.569100577958007,0.6633918675346904,0.8899098173829808,0.763406146081821,2.5706505633024017,7.272736020478778,-1.6974230811458744,0.0055414620720054125,0.45919207875671897,-0.3177116248715903,0.052950865534204354,-0.3876361811433889,-0.16984458016315152
site1223847,5371,35,7,4.7714156722960475,4.7714156722960475,4.7714156722960475,0.6677380643333702,35,35,31.76204690087524,0.6633918675346904,0.8613051771671731,0.6847152573605613,2.67620598612214,8.247795625630733,-1.2799334434937273,-0.1925483603936818,0.1537075216961426,0.08967211083371633,0.10060435225739248,-0.3702390409507271,-0.13451399943971276
site1224039,5372,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-2.385966701933097,-0.02592622576562944,-0.309534956777349,0.32982477472995464,-0.5949440269536019,0.5540933966158712,0.6851155302166311
site1224231,5373,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1224435,5374,20,7,3.2078927638589807,3.2078927638589807,3.2078927638589807,0.6677380643333702,20,20,26.162127936399674,0.6633918675346904,0.9123545074199524,0.6850069346414779,2.7329645209098463,8.471904068816412,-1.432665878761572,0.09525004122317034,0.2429636182314984,0.051746882476291174,-0.07979048099249307,-0.11333974802614159,0.09908432468639082
site1224638,5375,5,7,1.064822622451507,1.064822622451507,1.064822622451507,0.6677380643333702,5,5,0.7130895833841808,0.6633918675346904,0.885861755942153,0.743054223132123,1.9154330651089686,3.839410550985883,-0.32734547592480856,0.3739376653811269,-0.06428696468383602,0.5960171776087937,0.8345739055659365,1.1127407348792957,0.7813041827762045
site1224829,5376,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-2.385966701933097,-0.02592622576562944,-0.309534956777349,0.32982477472995464,-0.5949440269536019,0.5540933966158712,0.6851155302166311
site1225024,5377,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1225225,5378,6,7,1.2821679432987398,1.2821679432987398,1.2821679432987398,0.6677380643333702,6,6,9.80919853788393,0.6633918675346904,0.8806955890758428,0.741387152210219,2.6389103118276274,7.5733584859451195,-1.0495432133214226,0.11217392621353953,0.7024034112419433,-0.4590959075561189,-0.09406585789766683,-0.16329865671428878,-0.6160709512328001
site1225423,5379,7,7,1.3987746612277674,1.3987746612277674,1.3987746612277674,0.6677380643333702,7,7,14.95285087189297,0.6633918675346904,0.783659289656301,0.7320461002559036,2.9178312679192624,9.65791633433696,-0.4080869632908098,0.46216598395720904,-0.22044216706623943,0.837128848718371,0.6477291888561464,0.6902372196014376,0.466949802036292
site1225623,5380,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.4519740913897887,2.1082287620672027,-1.2507022936316223,0.04424240180208343,-0.24075641107773824,0.5893543283237941,-0.3911183648268288,1.3911659614519112,0.6725301364367593
site1225819,5381,1,7,0.3913329616851584,0.3913329616851584,0.3913329616851584,0.6677380643333702,1,1,NA,0.6633918675346904,NA,NA,0,0,-0.12783337150988489,0.5817056282924836,0.5830874975455405,-1.218550943260172,-0.29125721704440827,0.20482469269445852,-2.0548192659086477
site1226022,5382,5,7,1.1329179627595898,1.1329179627595898,1.1329179627595898,0.6677380643333702,5,5,9.80919853788393,0.6633918675346904,0.8420106868738078,0.7721310085283476,2.7988107074489297,8.427220863688154,-0.8662292847111407,0.13979395660937338,0.66642961734291,-0.38325904071135464,-0.3137092233637508,-0.058756219103400766,-0.7137968464577334
site1226217,5383,2,7,0.6236798190449131,0.6236798190449131,0.6236798190449131,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,2.435364162228984,5.930998602669296,-0.7795625492802557,1.1777020932941589,0.08902572248243062,0.05254976703529013,-0.274221992669903,0.6036747089889172,-0.28511016338421313
site1226816,5384,12,7,2.0795228814735425,2.0795228814735425,2.0795228814735425,0.6677380643333702,12,12,18.169533671409383,0.6633918675346904,0.8751568449756809,0.7027458801837873,2.529498717876139,7.201352594345745,-0.875268771993309,0.26241072121480474,0.41149232352379855,-0.0386166696283444,-0.29914423915904154,-0.026528814607118194,-0.2818012446939308
site1227013,5385,51,7,5.924151106639097,5.924151106639097,5.924151106639097,0.6677380643333702,51,51,24.319457055006783,0.6633918675346904,0.8754950849157345,0.6977640653044593,2.4088426351815877,6.585583630888931,-1.472832084120602,-0.3865862687240004,0.017027441568901874,0.036106007876366794,-0.08661673816253919,-0.47956469673148255,0.034321299964678725
site1227411,5386,2,7,0.5794998177137007,0.5794998177137007,0.5794998177137007,0.6677380643333702,2,2,NA,0.6633918675346904,NA,NA,1.6633592514524214,2.766763999392361,0.23403208984160134,0.39372716071784086,-0.08738760024426455,1.3377359537841957,1.4607379310823148,0.9233960164991413,0.8755663665621598
