X1,comm,n_sp,n_tr,FDpg,FDw,FDwcomm,qual.FD,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.Height,CWM.Seed_mass,CWM.LDMC,CWM.SLA,CWM.Leaf_nitrogen,CWM.Leaf_area,CWM.Leaf_phosphorus
site6429,34,6,7,0.7131325648037735,0.7131325648037735,0.7131325648037735,0.6520936290889294,6,6,2.345022089632641,0.597248951486192,0.7795435570848486,0.7669372345999573,1.533853574727017,2.5090526918586407,-0.8106584095228269,0.15065122238783407,0.2755579297038107,-0.22116931612887109,0.058303275863346424,-0.5017414171467643,-0.24843115768849808
site6620,35,5,7,0.7804300558966142,0.7804300558966142,0.7804300558966142,0.6520936290889294,5,5,3.659383783343595,0.597248951486192,0.9085184341332441,0.7504671341933474,1.945283859307579,3.8660408319949426,-1.0795146260306963,0.09410447338196148,0.4233563782661767,-0.25446408883721294,-0.6597621841028843,-0.6265698446354284,-0.41504807151231726
site6814,36,24,7,2.8656224737685645,2.8656224737685645,2.8656224737685645,0.6520936290889294,24,24,13.86086438383798,0.597248951486192,0.8539489088849123,0.6634467455339911,2.0471793518801014,4.971885688813151,-0.5023773895784895,-0.18049771113784077,0.6097717235632133,-0.38672222339314316,-0.2646802224828969,-0.4269155738855063,-0.3147628696783993
site7007,37,3,7,0.5940325632453304,0.5940325632453304,0.5940325632453304,0.6520936290889294,3,3,1.2266212453683316,0.597248951486192,0.9593282244075412,0.7853183128285275,1.6741858142240138,2.9139853271838865,-0.46113529674042625,0.44109067858230777,0.03899304345446984,-0.5894688246636152,-0.26665479601272246,0.04589076396861671,-0.2417952635879168
site7198,38,5,7,0.7476774877374451,0.7476774877374451,0.7476774877374451,0.6520936290889294,5,5,1.28900309260336,0.597248951486192,0.853830421422729,0.5749197577366634,1.6100331416116247,2.8452127937043583,-0.9102103620268657,-0.16324508979854166,0.3573580915543324,-0.3521689011517609,-0.47349582964610104,-0.8473477869604462,-0.4948671806859906
site7392,39,13,7,1.7347755576699884,1.7347755576699884,1.7347755576699884,0.6520936290889294,13,13,11.82635640689626,0.597248951486192,0.8583772173586387,0.6377670852267608,2.253996587383597,5.836162965933715,-0.24438631760496263,0.296616744374366,0.2317725334058299,-0.12254498540254613,-0.18052625994816085,0.018632154073389466,-0.11330536967302196
site7584,40,10,7,1.1200700176178857,1.1200700176178857,1.1200700176178857,0.6520936290889294,10,10,5.036309889377128,0.597248951486192,0.8050944783296744,0.7497131669323189,1.6301328227269536,2.848001649828498,-0.5712622551364436,0.06549299196573748,0.37145584713148105,-0.5115193758834876,-0.23906955516484132,-0.4734154742750213,-0.32143486680404443
site7775,41,8,7,1.2087831996300282,1.2087831996300282,1.2087831996300282,0.6520936290889294,8,8,2.736226765787037,0.597248951486192,0.916903403821737,0.7051524094809011,1.8825170285893649,3.7724899593957657,-0.920073050825704,-0.09338880210657585,0.7559019339259645,-0.7159135534227001,-0.3380793079444351,-0.7655616020551506,-0.5249413708641039
site7968,42,12,7,1.7064679988496614,1.7064679988496614,1.7064679988496614,0.6520936290889294,12,12,8.185683745889003,0.597248951486192,0.888861357003493,0.7265233189110432,2.3235789556985247,5.959866194884675,-0.7311047506984746,-0.14461976733707524,0.624433308436348,-0.34737328184696215,-0.24671094176465344,-0.7885053601596832,-0.20146027028277558
site8163,43,3,7,0.5562182161464164,0.5562182161464164,0.5562182161464164,0.6520936290889294,3,3,0.6133401999239791,0.597248951486192,0.6187331807035696,0.7184703093198079,1.8003245834544217,3.5021332899810704,-1.2150829288003608,-0.016916357864086337,1.1343428274488419,-0.7595302784448307,-0.5174506632633281,-0.8452555246210866,-0.4335019610455418
site8354,44,7,7,1.0387838813388355,1.0387838813388355,1.0387838813388355,0.6520936290889294,7,7,4.396977031795119,0.597248951486192,0.8559233375715967,0.7303918692587346,1.7404313259885105,3.214818905292428,-0.6516007963458377,-0.16099408946094335,0.8464123464761609,-0.5551514635921785,-0.49386482911692414,-0.5903501864824975,-0.6505384124825221
site8545,45,30,7,3.647799186680095,3.647799186680095,3.647799186680095,0.6520936290889294,30,30,22.553834077708522,0.597248951486192,0.8649574701456417,0.6359695044013114,2.1172678680884642,5.252289927355186,-0.25144690502998995,0.04400818052825886,0.19305912393021574,0.13230533177780596,-0.1676369492879182,-0.1557764098753926,-0.00808364797817221
site8741,46,9,7,1.40059904008442,1.40059904008442,1.40059904008442,0.6520936290889294,9,9,6.005377013460496,0.597248951486192,0.8557972184692281,0.7262673858587042,2.043028319372907,4.85688816610278,-0.14211269755588082,0.14928839339916733,0.6351163705541216,-0.5720220439045146,-0.30372511921269174,-0.4859204614501188,-0.7002841474151179
site8934,47,8,7,0.9455861755555288,0.9455861755555288,0.9455861755555288,0.6520936290889294,8,8,2.058343992268931,0.597248951486192,0.8378167233554844,0.6239262414627386,1.568920133600921,2.6775809134179873,-0.8651809051911932,-0.08251650612446154,0.47862559610022337,-0.36765753522237876,-0.36684309596602044,-0.7304382820185626,-0.4301841085626255
site9126,48,6,7,0.8807133752498446,0.8807133752498446,0.8807133752498446,0.6520936290889294,6,6,2.6293912480162636,0.597248951486192,0.9026632630350225,0.7735535655852798,1.5792075137907473,2.783593276591647,-0.8181461910194735,-0.12953081292333837,1.2590545144585237,-0.8301633998118331,-0.48998597582573167,-1.1767378241277404,-0.6486783376030113
site9319,49,5,7,0.8209657475682745,0.8209657475682745,0.8209657475682745,0.6520936290889294,5,5,2.4385650680802087,0.597248951486192,0.7914413705741644,0.8027071105238276,1.7628066739784778,3.2822808859984787,-0.6636625966283298,-0.07094113411700571,0.7932423505543267,-0.41428855897619243,-0.5535430417048823,-0.7405447249075969,-0.6053217623587274
site9514,50,130,7,11.43482441104464,11.43482441104464,11.43482441104464,0.6520936290889294,130,130,31.90712688759757,0.597248951486192,0.8969730424365993,0.7084839415728474,2.389696497322663,6.46799167306071,0.1433435884306793,0.0040388163517132356,-0.013087499309168218,-0.01600273535074102,0.03451823995128964,0.20599729576873044,0.08905167921612403
site9707,51,15,7,1.9976525479131446,1.9976525479131446,1.9976525479131446,0.6520936290889294,15,15,9.490736857460083,0.597248951486192,0.8301004693343322,0.6893127943215148,2.078278535333536,5.0664262312488075,-0.8127280141859627,0.03885764919079881,0.8952108988585781,-0.5648402203776929,-0.38262174357132805,-0.737172870623958,-0.470531470166576
site9901,52,17,7,2.3619299931285136,2.3619299931285136,2.3619299931285136,0.6520936290889294,17,17,9.668327001353205,0.597248951486192,0.8252269116989428,0.652482764976566,2.0041119761268567,5.097895719627813,-0.351417436576015,-0.06703894634818448,0.3600972466452486,-0.42126190895190174,-0.3563992078420477,-0.4226553572311793,-0.4989062317906266
site10093,53,7,7,0.8978470236018614,0.8978470236018614,0.8978470236018614,0.6520936290889294,7,7,2.0303472038146873,0.597248951486192,0.8241689026454114,0.6755572539410966,1.6335526863849505,2.882341310766154,-1.0092836001750605,-0.14741039967563513,0.15270412096028163,-0.3911621678616689,-0.1611838126931714,-0.6496904718440806,-0.23790583967835283
site10287,54,7,7,0.9857580371203681,0.9857580371203681,0.9857580371203681,0.6520936290889294,7,7,2.6293912480162636,0.597248951486192,0.8649156502552372,0.7147709713819401,1.4692284502845465,2.500826567612144,-0.7857440955588987,-0.18489582134957555,1.3689954333317431,-0.8467999800052537,-0.502215906274806,-1.1674429188812845,-0.5993496673259932
site10480,55,42,7,4.95419028208733,4.95419028208733,4.95419028208733,0.6520936290889294,42,42,33.58385020997872,0.597248951486192,0.8486612356080709,0.6776961751351644,2.619051273725676,8.129281468935929,-0.035998216163826695,-0.11784758812922164,0.27121411977024945,-0.12437960831408808,-0.12413312885598306,-0.11970682558925708,-0.18142990294014927
site10673,56,4,7,0.6936883676338172,0.6936883676338172,0.6936883676338172,0.6520936290889294,4,4,1.65184275184009,0.597248951486192,0.8347260436504704,0.7009538608210746,1.7726657350965045,3.349621928816448,-1.0328699137320676,-0.16204180001429114,0.961263697140925,-0.408014873665216,-0.4984364569179434,-1.0009989829770134,-0.5262775699890964
site10864,57,3,7,0.5703883917175891,0.5703883917175891,0.5703883917175891,0.6520936290889294,3,3,0.3806446706207587,0.597248951486192,0.5397059126880293,0.7514720790124338,2.001808496001134,4.418032393900827,-1.052650916100073,0.1352710378886804,0.9759694716010786,-0.923591220797551,-1.0135303284747408,-0.951148667376202,-0.7884118254483873
site11057,58,134,7,11.649926163397941,11.649926163397941,11.649926163397941,0.6520936290889294,134,134,37.68122223618565,0.597248951486192,0.8942349375509961,0.6905703185362109,2.3843673871485938,6.477332812783523,0.1562086698462808,-0.02526795746089283,-0.05524947081771831,0.05109555169889556,-0.04163291435472393,0.27234904693248113,0.06811959350106696
site11250,59,14,7,1.9770557132661053,1.9770557132661053,1.9770557132661053,0.6520936290889294,14,14,5.502589977121857,0.597248951486192,0.8528252920325059,0.7045510468545926,1.8350002781622077,3.943408121877979,-0.07323492420246465,0.22506913261992462,0.6821415536539301,-0.4810485896421526,-0.408940008344011,-0.3417311341965228,-0.7163913503488636
site11443,60,6,7,0.896149662093321,0.896149662093321,0.896149662093321,0.6520936290889294,6,6,1.6856728315005223,0.597248951486192,0.7995646198607181,0.757152544383328,1.6771236573699007,3.004979831005963,-0.85681941383885,0.017443360623984216,0.9006077902759045,-0.5863525822484639,-0.32902695777833135,-0.7683404574513686,-0.642716809431855
site11636,61,14,7,1.848277038413977,1.848277038413977,1.848277038413977,0.6520936290889294,14,14,5.919969926736611,0.597248951486192,0.843531077821636,0.7137284613835423,1.798060405084254,3.913164572655039,-0.055071986928507156,0.36167965058968143,0.6807962492861852,-0.5324191707472106,-0.4791409646967215,-0.4387412029354092,-0.7480040344979197
site11831,62,116,7,10.251835064327071,10.251835064327071,10.251835064327071,0.6520936290889294,116,116,26.782483443248662,0.597248951486192,0.8919793112894668,0.726702443283103,2.2178821788289547,5.669474403571475,-0.08458228014531968,0.0343991342072476,-0.011943858788595529,-0.07911978285456284,-0.10218968453905632,0.03609862052049378,-0.061139983831080304
site12023,63,8,7,1.0752867821468808,1.0752867821468808,1.0752867821468808,0.6520936290889294,8,8,2.6293912480162636,0.597248951486192,0.8803717065074318,0.69794540940647265,1.4611857535175077,2.4426097671814135,-0.7117123135372104,-0.2185840148512768,1.2801122243503535,-0.7995221291591792,-0.537056440991292,-1.0502261627245846,-0.6674399131000531
site12216,64,34,7,3.911196833748099,3.911196833748099,3.911196833748099,0.6520936290889294,34,34,25.03009326472856,0.597248951486192,0.8427534615019187,0.6306224081324112,2.0809040595569903,5.340119633946014,-0.20504906603025175,0.0235220704058433,0.7072358215761343,-0.44627318414194916,-0.520407190773135,-0.529724490677456,-0.6648447126852239
site12413,65,7,7,1.0906230618174182,1.0906230618174182,1.0906230618174182,0.6520936290889294,7,7,3.1510295625655447,0.597248951486192,0.93147191232209825,0.7725407597261195,1.709163524940562,3.054297363275758,-0.4206754629222994,-0.03341967164453864,0.19414067257604767,-0.41943851927812814,-0.35207009425814884,-0.3404423825020213,-0.7220180896105701
site12605,66,5,7,0.8609562358988052,0.8609562358988052,0.8609562358988052,0.6520936290889294,5,5,2.1586118096109868,0.597248951486192,0.8884653038056246,0.7857652354102088,1.989738869945559,4.183088196899477,-0.9400986664418692,-0.09028584723414326,0.7630886638948399,-0.7852182495558123,-0.4132891426665099,-0.9559431317395019,-0.5804844738879713
site12797,67,82,7,8.245941145486961,8.245941145486961,8.245941145486961,0.6520936290889294,82,82,37.278885794587445,0.597248951486192,0.8750270814118746,0.669096573462987,2.4876469538742993,7.104845037866864,0.06450187252808245,-0.2410021482237382,0.2950213005035367,-0.17280354168325343,-0.2717936179427893,-0.09374971227160085,-0.1715915682158504
site12991,68,7,7,0.8232817639435808,0.8232817639435808,0.8232817639435808,0.6520936290889294,7,7,2.345022089632641,0.597248951486192,0.8195030090444511,0.7061365376280996,1.4990542314636444,2.393319648605603,-0.7999216734578604,0.02618576695262632,0.2264828826573726,-0.31251032602224543,-0.023831661861917167,-0.4167867434163234,-0.23709108488306965
site13182,69,26,7,3.4893733066102706,3.4893733066102706,3.4893733066102706,0.6520936290889294,26,26,28.144047053275173,0.597248951486192,0.858953614992924,0.6511053288597535,2.557653235195477,7.7135020541938255,-0.3007045710366819,-0.0336521973913731,0.12746086956636885,-0.26221988548106606,-0.025214149617193492,-0.5431090767908833,-0.06092698926471784
site13375,70,7,7,1.098061910320261,1.098061910320261,1.098061910320261,0.6520936290889294,7,7,2.2806240749241473,0.597248951486192,0.9209571258761843,0.6773397152228569,1.8092302825942252,3.6951988292935614,-0.8273371020423425,0.14767509544091303,0.3927420830013824,-0.24428451926554473,0.275832035564554,-0.6637120368343088,-0.1889797746598499
site13568,71,7,7,1.0798758262772639,1.0798758262772639,1.0798758262772639,0.6520936290889294,7,7,3.32403254847252,0.597248951486192,0.8441865560580114,0.8385211580590256,1.810347815873273,3.3592289076095145,-0.3535570683355644,-0.011455530112705553,0.5202897610727375,-0.45050413955761315,-0.32409165605447143,-0.2710421586292627,-0.7989736630174482
site13762,72,10,7,1.5369790065953477,1.5369790065953477,1.5369790065953477,0.6520936290889294,10,10,9.32807076025283,0.597248951486192,0.7777164594883226,0.6085013829482794,2.143094593769569,6.39660269548455,-0.379023375036623,-0.22317395154987965,0.17031127550400718,-0.20068993421902714,-0.3919837712971193,-0.7718340296456451,-0.47344650277523725
site13960,73,17,7,2.103120785981929,2.103120785981929,2.103120785981929,0.6520936290889294,17,17,11.163475891277482,0.597248951486192,0.8620547392682535,0.6892397219102699,2.120619405954482,5.370355617801786,-0.6796424855769411,0.021620290819940383,0.8092565091625807,-0.4048792066421792,-0.36850825307111335,-0.6417751332161483,-0.3790170981745383
site14152,74,9,7,1.278245465689783,1.278245465689783,1.278245465689783,0.6520936290889294,9,9,3.32403254847252,0.597248951486192,0.8875379392505865,0.7915255258960576,1.643747966850429,2.9321201911410566,-0.2817830697946436,4.2261737884923857e-4,0.4548380122347603,-0.38410145102571097,-0.4681777654840134,-0.2983828359080163,-0.8257705981904481
site14347,75,63,7,6.626723407758984,6.626723407758984,6.626723407758984,0.6520936290889294,63,63,27.870862729968234,0.597248951486192,0.8686110285534538,0.7027900214069086,2.3456946071260494,6.310409686343689,0.04971671750487188,0.08646909234728811,0.15161318123374973,-0.12842770689844224,-0.008324918491627146,0.11211401184501812,-0.12659831117766782
site14544,76,37,7,4.500687619719695,4.500687619719695,4.500687619719695,0.6520936290889294,37,37,31.219954772151553,0.597248951486192,0.8688045378441213,0.684342994189614,2.558233536598034,7.537282372977021,-0.1972084802143824,-0.07797844951087238,0.28340105274855193,-0.1563290447547377,-0.2664890238007686,-0.0776857789500594,-0.07336578918456821
site14735,77,17,7,2.3652996685047225,2.3652996685047225,2.3652996685047225,0.6520936290889294,17,17,12.158877151249788,0.597248951486192,0.8415914969567175,0.6306989713627071,2.01709682277245,5.177315239331909,-0.2407140718439568,0.040402888317379405,0.06565009371427297,-0.17748342213938656,-0.10963581504106584,-0.2507499447650005,-0.3365977021286279
site14934,78,7,7,1.072588817492354,1.072588817492354,1.072588817492354,0.6520936290889294,7,7,2.4445937596705565,0.597248951486192,0.8845035107122815,0.6843194950016279,1.7685241521632997,3.4572739231144354,-0.7836163849128839,-0.20327378249155714,0.928859146789412,-0.763041126025928,-0.4889973409012136,-0.8744425736753918,-0.621410235517459
site15126,79,5,7,0.8609562358988052,0.8609562358988052,0.8609562358988052,0.6520936290889294,5,5,2.1586118096109868,0.597248951486192,0.8884653038056246,0.7857652354102088,1.989738869945559,4.183088196899477,-0.9400986664418692,-0.09028584723414326,0.7630886638948399,-0.7852182495558123,-0.4132891426665099,-0.9559431317395019,-0.5804844738879713
site15320,80,95,7,9.366297744454904,9.366297744454904,9.366297744454904,0.6520936290889294,95,95,36.30206652630631,0.597248951486192,0.8671217645176995,0.6676400461163187,2.4588293744536456,6.94774817274153,0.1042710989782479,-0.09256544261164694,0.20570360373181634,-0.11710593948233557,-0.24184098982932434,-0.03306064576392639,-0.22270493741019842
site15518,81,21,7,2.5820463820950743,2.5820463820950743,2.5820463820950743,0.6520936290889294,21,21,13.89284531757141,0.597248951486192,0.7973223666117881,0.6621155981621886,2.116969869055014,5.395275686010477,-0.18826530352394466,0.31691933015485213,-0.01212479334115242,-0.1986818071725167,0.0709787368257184,0.1224680246639527,-0.06533375323739055
site15709,82,8,7,1.0678616072656837,1.0678616072656837,1.0678616072656837,0.6520936290889294,8,8,6.868296821940287,0.597248951486192,0.8646776943905131,0.631591088125255,1.9853404360251465,4.462867254272627,-0.9642327865995927,-0.34285138276765764,0.12029851373731576,-0.2101116825225562,-0.35034379897977264,-0.6156896064455412,-0.23529270689057274
site15903,83,19,7,2.6294773363895803,2.6294773363895803,2.6294773363895803,0.6520936290889294,19,19,15.776618581363735,0.597248951486192,0.8854355218626915,0.699451188931103,2.2266098044382994,5.724182895853977,-0.3639451697249861,0.006019907086519354,0.6215788989111026,-0.3902434056737898,-0.1927222152704665,-0.404132661687585,-0.338135875450566
site16094,84,7,7,0.8850366595373366,0.8850366595373366,0.8850366595373366,0.6520936290889294,7,7,2.173481432787801,0.597248951486192,0.8390433878843689,0.6892594402146561,1.515926306652722,2.5403015083159945,-0.8325772708957841,-0.14626638636487127,0.5784978395375122,-0.38919663020100526,-0.5363544541845439,-0.8012974026593138,-0.5893108411648231
site16286,85,33,7,3.7787400931393096,3.7787400931393096,3.7787400931393096,0.6520936290889294,33,33,17.228474664505594,0.597248951486192,0.8726644491147372,0.6997649616898804,2.2286439749383242,5.8552587195539605,-0.1092179026688502,0.14316394841039498,-0.05064962715840342,-0.15986865000006986,0.1794409737281099,-0.02966181299562942,0.18317460156979787
site16478,86,63,7,6.479268458877597,6.479268458877597,6.479268458877597,0.6520936290889294,63,63,30.823160118079407,0.597248951486192,0.8661807376395675,0.6788584545093146,2.2500267890187646,6.000262547825226,-0.016914105467598795,-0.03707717605965088,0.1341010068319782,-0.09149864312269318,-0.1716234466343809,-0.15101455898289884,-0.18253808153047246
site16672,87,79,7,7.871702880392657,7.871702880392657,7.871702880392657,0.6520936290889294,79,79,33.20097804695015,0.597248951486192,0.8713506803424934,0.6770324813160712,2.318006615536225,6.226183182754924,0.09301826712177746,0.056744728241262865,0.09602936010659849,-0.055144174841891894,-0.04903817470762178,0.10861029211255357,-0.10677278845889446
site16873,88,42,7,4.868643324213772,4.868643324213772,4.868643324213772,0.6520936290889294,42,42,26.910025457631463,0.597248951486192,0.899272052828786,0.7073050798959641,2.3281794218347773,6.275380576687885,-0.14791783070307654,0.08970638650689129,-0.010791978138025286,-0.16473959745717387,-0.004444973047145176,-0.01680534963240376,0.022194473403176235
site17064,89,3,7,0.5703883917175891,0.5703883917175891,0.5703883917175891,0.6520936290889294,3,3,0.3777890898412002,0.597248951486192,0.536926594158154,0.7511392183012106,1.9331051072401841,4.045628237398002,-1.3742598078522485,0.37504441424600654,0.9351467587939555,-0.7348806801409397,-0.9159168676637001,-1.3094074928428923,-0.6159088851950045
site17258,90,28,7,3.3462665430728067,3.3462665430728067,3.3462665430728067,0.6520936290889294,28,28,21.446066242360967,0.597248951486192,0.8636015070488172,0.6541653273868926,2.2329182381409343,5.872363286578029,-0.40533658641613807,-0.11041383427452373,0.49870661689152646,-0.2602754315941761,-0.23633698041332005,-0.2822100569336831,-0.1690429498519049
site17453,91,12,7,1.6129175487204495,1.6129175487204495,1.6129175487204495,0.6520936290889294,12,12,6.785406120458273,0.597248951486192,0.8301952029567152,0.686684323037944,1.890537995670132,4.195477650196704,-0.651140133548305,-0.18540739199038375,0.1359009730041229,-0.3855776998191654,-0.15826215382508166,-0.6078986936336683,-0.4193377806865483
site17644,92,29,7,3.7526937308988515,3.7526937308988515,3.7526937308988515,0.6520936290889294,29,29,23.671118942303288,0.597248951486192,0.8754214814189165,0.7342213834630054,2.6428728563340105,7.8510329196462845,-0.23344378117468287,-0.29857098813038807,-0.011499256503345382,-0.1257155563554555,0.2591344687822882,-0.20813078964092574,-0.0625395217353093
site17836,93,52,7,5.464721722165898,5.464721722165898,5.464721722165898,0.6520936290889294,52,52,24.771065364910886,0.597248951486192,0.8837842342187162,0.6695569756953347,2.2993985723721164,6.068514148797086,-0.09721677963539116,-0.1311234348377918,0.13599372134611215,-0.08787708772473522,-0.2958449565993308,0.04008407245700923,0.009638834681498072
site18034,94,80,7,8.145305443073754,8.145305443073754,8.145305443073754,0.6520936290889294,80,80,29.161444045185856,0.597248951486192,0.8784268779141475,0.6987731786724771,2.3060185956992316,6.153424619075116,0.03643642740544269,-0.012526492430767665,0.05309549182323064,-0.11885090644692163,-0.12051212136601301,0.12174160206422202,0.020973074042026116
site18225,95,14,7,1.9442059522934596,1.9442059522934596,1.9442059522934596,0.6520936290889294,14,14,11.209617695357956,0.597248951486192,0.8747594786079536,0.6775212138958592,2.344363143228474,6.404354657211513,0.0945098983281383,0.05527117474836471,0.09117272871299327,-0.41572820476652594,0.13843092831761264,-0.23480794916717512,0.08385593128577247
site18416,96,22,7,2.386993370640247,2.386993370640247,2.386993370640247,0.6520936290889294,22,22,9.76976536456349,0.597248951486192,0.8815186043756675,0.6902696134922983,1.80169635191401,3.6406347102487615,-0.25218714109180873,0.2577023163042598,0.6992350324563924,-0.54722201397271,-0.45993187985588624,-0.25753008199701877,-0.9400705525825673
site18609,97,6,7,0.9571601297059487,0.9571601297059487,0.9571601297059487,0.6520936290889294,6,6,2.676893133294646,0.597248951486192,0.8519279106809041,0.8180502943308182,1.8088303215566428,3.3434302771232733,-0.5750612380234601,-0.011038508519650513,0.5026723728275009,-0.40947172377637553,-0.4374236794811887,-0.6554339324078376,-0.6761670067355003
site18802,98,43,7,4.623386757575502,4.623386757575502,4.623386757575502,0.6520936290889294,43,43,22.402599302458132,0.597248951486192,0.8514915624303416,0.722064379775905,2.493883332533827,7.057928189940145,0.06999834919865358,-0.04078291767133879,0.15700726943315096,-0.15554757538205838,0.3405481407822554,0.09147494972317347,0.016522687542805857
site18993,99,112,7,10.36819168435392,10.36819168435392,10.36819168435392,0.6520936290889294,112,112,36.55151237990851,0.597248951486192,0.8821837800588873,0.6747195627274909,2.346400755661452,6.420967228800158,0.1469623300046735,0.07488719456207282,0.051664901781369246,-0.017427981406805494,-0.024829846775016692,0.2067594977215476,0.017893717763438434
site19186,100,51,7,5.621653266300558,5.621653266300558,5.621653266300558,0.6520936290889294,51,51,33.69763143930967,0.597248951486192,0.8428773657977109,0.6622291349659033,2.3351493121397686,6.5658592838170176,0.08267891816112317,0.012146515872540288,0.25521202937688237,-0.19243944811734906,-0.1241546955927217,-0.1191679197506079,-0.358245519663263
site19380,101,9,7,1.3066448628289193,1.3066448628289193,1.3066448628289193,0.6520936290889294,9,9,6.672503385287259,0.597248951486192,0.7956823930644621,0.6113638433939039,2.038394809337002,5.39316207131169,-0.27668938171952073,-0.14725788174047533,-0.040290715620933906,-0.30227184341066016,-0.03750306102303815,-0.6709667636903529,-0.48865361268609525
site19571,102,3,7,0.5454272957537522,0.5454272957537522,0.5454272957537522,0.6520936290889294,3,3,2.3422937952852267,0.597248951486192,0.7361296632517891,0.7863912791020524,2.033433017121154,4.293783162901973,-1.0120241831369494,0.22787283709045159,0.36113215227680007,-0.5029235820113584,-0.34183337100041017,-0.13155039674189653,-0.3236143083971712
site19768,103,13,7,1.827824203145441,1.827824203145441,1.827824203145441,0.6520936290889294,13,13,8.814668003289338,0.597248951486192,0.8332813151079572,0.6970325679210255,2.0581694926061767,5.004581870474905,-0.6807809572340524,-0.156263952501446,0.8126362146239268,-0.550246289554136,-0.21166558592647294,-0.7828859701115402,-0.29320344620317207
site19960,104,10,7,1.4436917607524096,1.4436917607524096,1.4436917607524096,0.6520936290889294,10,10,3.2837439627909286,0.597248951486192,0.8945550987541755,0.8076112202599066,1.6630869782245412,2.8574476132585573,-0.5710714880681046,0.026012927491937513,0.504813524310295,-0.577434181667566,-0.12425665868546956,-0.36000642316258774,-0.6035496976594549
site20152,105,72,7,7.322623751471927,7.322623751471927,7.322623751471927,0.6520936290889294,72,72,27.870862729968234,0.597248951486192,0.8771747686118445,0.7067931982537455,2.247670055265533,5.902647140741234,-0.041817360939425625,0.012339246436146995,0.1386494883214241,-0.1474976191661316,-0.19204371149733096,0.09431688080467679,-0.1148225716599187
site20345,106,25,7,2.833978316434556,2.833978316434556,2.833978316434556,0.6520936290889294,25,25,12.717828244910557,0.597248951486192,0.8159472073021847,0.691348807992871,1.749488349724402,3.860627938548284,-0.6017047978420264,-0.033944392550054645,0.8338785179698711,-0.49971176385888033,-0.48642607552617023,-0.6820990188934442,-0.6178644694046388
site20536,107,73,7,7.4579828008118385,7.4579828008118385,7.4579828008118385,0.6520936290889294,73,73,33.30196072567248,0.597248951486192,0.8552777766177387,0.6781030469893897,2.332936110800992,6.4393655187146095,0.053134693260232665,-0.07629583298583113,-0.019561487020342706,-0.021429584588319794,0.06671329984086156,0.05074229003958105,0.030344357476389788
site20728,108,15,7,1.9817064387593384,1.9817064387593384,1.9817064387593384,0.6520936290889294,15,15,11.937858012348734,0.597248951486192,0.789978739850439,0.6772732058981725,2.00369377777084,5.140125720200662,-0.37328613406319794,0.04806069407260558,0.010335064113358255,-0.3280129461497842,0.14185784206542276,-0.3296310594468759,-0.08354259370121982
site20921,109,2,7,0.37430731688542096,0.37430731688542096,0.37430731688542096,0.6520936290889294,2,2,NA,0.597248951486192,NA,NA,1.1763611758124033,1.38382561595874,-0.9287124990103302,0.44654388677245427,-0.3728948175316168,-0.28140995853273304,0.33480165528625844,0.5130235477607802,0.08831299699530538
site21114,110,11,7,1.6332507962484049,1.6332507962484049,1.6332507962484049,0.6520936290889294,11,11,8.578176504943498,0.597248951486192,0.8940684420340075,0.6951272160676595,2.1946984450460545,5.549021031611378,-0.7008652194742613,-0.15960461232849435,0.644740438399541,-0.4645600212265875,-0.12569812263382288,-0.7968293347234453,-0.2670740126621009
site21308,111,22,7,2.744798491400541,2.744798491400541,2.744798491400541,0.6520936290889294,22,22,15.602060603339435,0.597248951486192,0.7872812771551162,0.6402405598604611,1.84481409622718,4.47145823037811,-0.27880239254454686,0.058852397631236196,0.46783527084737436,-0.37252186436001244,-0.3575353172544773,-0.5143710338811877,-0.514934928585011
site21503,112,77,7,7.79708610931416,7.79708610931416,7.79708610931416,0.6520936290889294,77,77,28.2499370458434,0.597248951486192,0.8707640443365176,0.7012408438334986,2.2644126155536246,5.918909913668178,-0.03774874678826854,0.06311338824110578,0.03455226401553846,-0.1536212734265389,-0.026613654839399307,0.027117074285263252,-0.04932816395722449
site21695,113,66,7,6.944922597307231,6.944922597307231,6.944922597307231,0.6520936290889294,66,66,26.336401780781078,0.597248951486192,0.8693494136760126,0.6865582564586292,2.140865918194258,5.384087711834046,-0.12841084929141874,-0.00772912487087342,0.029108888245037306,-0.006929210630928817,-0.14222797491446706,-0.0036986592900629892,-0.09439803303492714
site21887,114,79,7,7.753495431890265,7.753495431890265,7.753495431890265,0.6520936290889294,79,79,33.18845356672919,0.597248951486192,0.8664641126461781,0.670362650642497,2.316366956968159,6.3111710165713815,0.2064205535476385,-0.019712986966142765,0.07469782008266224,-0.08977114092116786,0.0651681274634307,0.10073094448364939,0.007318802166349971
site22081,115,18,7,2.4427201594383585,2.4427201594383585,2.4427201594383585,0.6520936290889294,18,18,15.013378852719393,0.597248951486192,0.8571711634683877,0.6634564682943027,2.059292973700917,5.076906949244248,-0.1853190597079856,-0.08686522113849136,-0.0182642950758303,-0.2966451782454175,-0.04507952577311603,-0.25232506293409274,0.09546453519061612
